agent1,agent2,num_agents_scene,common_start_frame,common_end_frame,interaction_bool,path_sharing_bool,start_path_sharing_frame_difference,real_time_closest_distance,scene
4,6,10,21,33,False,False,,41.54452281185636,scene-0811
4,2,10,23,37,False,False,,6.409855681537685,scene-0811
4,3,10,24,37,False,False,,37.70758769218432,scene-0811
6,2,10,23,33,False,False,,43.15466198709467,scene-0811
6,3,10,24,33,False,False,,3.0069740012457338,scene-0811
2,3,10,24,37,False,False,,38.473625850437216,scene-0811
99,5,8,1,38,True,True,10,15.039487372007375,scene-0812
99,3,8,1,12,False,False,,16.69487904203287,scene-0812
99,4,8,1,38,False,False,,9.690433777832595,scene-0812
99,0,8,1,38,True,True,1,4.807598914422226,scene-0812
99,2,8,1,14,False,False,,19.375955980312177,scene-0812
99,1,8,15,38,False,False,,33.515343926102574,scene-0812
99,6,8,25,38,False,False,,53.72555674013272,scene-0812
5,3,8,1,12,False,False,,24.600873543488873,scene-0812
5,4,8,1,38,True,True,5,5.872933943905631,scene-0812
5,0,8,1,38,False,False,,8.167624909193378,scene-0812
5,2,8,1,14,False,False,,3.9215148070768096,scene-0812
5,1,8,15,38,False,False,,70.60430096073404,scene-0812
5,6,8,25,38,True,True,7,16.8315623473257,scene-0812
3,4,8,1,12,False,False,,22.484017701653574,scene-0812
3,0,8,1,12,False,False,,17.27800988438233,scene-0812
3,2,8,1,12,False,False,,26.529819188498013,scene-0812
4,0,8,1,38,True,True,4,5.153903590582277,scene-0812
4,2,8,1,14,False,False,,10.77578384625062,scene-0812
4,1,8,15,38,False,False,,55.35398949462369,scene-0812
4,6,8,25,38,False,False,,31.43275397112709,scene-0812
0,2,8,1,14,False,False,,12.202417470981755,scene-0812
0,1,8,15,38,False,False,,37.96308955023526,scene-0812
0,6,8,25,38,False,True,15,45.959954153834126,scene-0812
1,6,8,25,38,False,False,,87.56277764880144,scene-0812
99,0,6,1,29,False,False,,6.914902398987003,scene-0815
99,3,6,1,29,False,False,,15.84955136000004,scene-0815
99,4,6,1,37,False,False,,6.227617664986653,scene-0815
99,2,6,1,19,False,False,,6.029954401758362,scene-0815
99,1,6,6,35,False,False,,39.42438294914903,scene-0815
0,3,6,1,29,False,False,,9.447769168969778,scene-0815
0,4,6,1,29,False,False,,3.5114619317098077,scene-0815
0,2,6,1,19,False,False,,10.668067135491615,scene-0815
0,1,6,6,29,True,True,12,30.607791351586787,scene-0815
3,4,6,1,29,False,False,,8.047569633797666,scene-0815
3,2,6,1,19,False,False,,20.302839756885263,scene-0815
3,1,6,6,29,False,False,,16.787278747564958,scene-0815
4,2,6,1,19,False,False,,11.571855319833361,scene-0815
4,1,6,6,35,False,False,,21.262210994522544,scene-0815
2,1,6,6,19,False,True,21,48.8269669918408,scene-0815
99,1,8,1,38,True,True,3,14.138651002967835,scene-0816
99,5,8,1,22,False,False,,16.752840800223744,scene-0816
99,4,8,1,19,False,False,,12.473877136351156,scene-0816
99,2,8,1,20,False,False,,5.863088820017162,scene-0816
99,0,8,1,14,False,False,,9.838709887589062,scene-0816
99,3,8,5,33,True,True,9,13.568164468262895,scene-0816
99,6,8,15,38,False,False,,27.83783020634957,scene-0816
1,5,8,1,22,False,False,,31.446745442503875,scene-0816
1,4,8,1,19,False,False,,47.64365124278747,scene-0816
1,2,8,1,20,False,True,16,17.3886608617945,scene-0816
1,0,8,1,14,False,False,,67.74230317891305,scene-0816
1,3,8,5,33,False,False,,33.21397170719174,scene-0816
1,6,8,15,38,False,True,25,44.81006358784359,scene-0816
5,4,8,1,19,False,False,,15.673124180372485,scene-0816
5,2,8,1,20,False,False,,15.386618064910213,scene-0816
5,0,8,1,14,False,False,,37.47219242817746,scene-0816
5,3,8,5,22,False,False,,81.03942094265918,scene-0816
5,6,8,15,22,False,False,,108.50391191834856,scene-0816
4,2,8,1,19,False,False,,11.455465066265923,scene-0816
4,0,8,1,14,False,False,,20.80651761506255,scene-0816
4,3,8,5,19,False,False,,95.90363114699288,scene-0816
4,6,8,15,19,False,False,,125.71986772485792,scene-0816
2,0,8,1,14,False,False,,9.230415242355257,scene-0816
2,3,8,5,20,False,False,,15.332130915110097,scene-0816
2,6,8,15,20,False,False,,31.275209832604883,scene-0816
0,3,8,5,14,False,False,,116.84265979200593,scene-0816
3,6,8,15,33,False,False,,18.28381561306383,scene-0816
99,0,2,1,12,False,False,,26.86384193225802,scene-0817
99,0,3,1,27,False,False,,3.9886792487045923,scene-0819
99,1,3,15,34,False,False,,14.932831326419175,scene-0819
0,1,3,15,27,False,False,,83.4597829537163,scene-0819
99,1,3,1,37,True,True,3,17.961931598940772,scene-0820
99,0,3,22,37,False,False,,8.024153696018763,scene-0820
1,0,3,22,37,False,False,,7.9394647511377014,scene-0820
99,1,4,1,35,False,False,,8.706129704278972,scene-0821
99,2,4,1,37,False,False,,25.861911304998028,scene-0821
99,0,4,6,18,False,False,,14.068959066332225,scene-0821
1,2,4,1,35,False,False,,15.10038292950722,scene-0821
1,0,4,6,18,False,True,25,11.450636651109349,scene-0821
2,0,4,6,18,False,False,,9.655022520190819,scene-0821
99,0,3,1,37,False,False,,12.953478192896831,scene-0822
99,1,3,18,32,False,False,,45.6777761497082,scene-0822
0,1,3,18,32,False,False,,61.71614115659629,scene-0822
99,0,2,1,36,False,False,,10.575318433259945,scene-0847
99,0,3,1,29,False,False,,10.148443290027219,scene-0848
99,1,3,1,38,False,False,,8.347653069894958,scene-0848
0,1,3,1,29,False,False,,8.684802423942157,scene-0848
99,5,7,1,35,False,False,,3.0073149930030847,scene-0849
99,0,7,1,35,False,False,,21.283714797282713,scene-0849
99,2,7,1,35,False,False,,5.7216353941292075,scene-0849
99,4,7,7,19,False,False,,8.47606492044749,scene-0849
99,1,7,7,24,False,False,,10.985367470159252,scene-0849
99,3,7,11,29,False,False,,11.151158066661164,scene-0849
5,0,7,1,35,False,False,,41.44468241975746,scene-0849
5,2,7,1,35,False,False,,25.30794186583473,scene-0849
5,4,7,7,19,False,False,,5.445861850267166,scene-0849
5,1,7,7,24,False,False,,8.008657959161521,scene-0849
5,3,7,11,29,False,False,,8.134054935592431,scene-0849
0,2,7,1,35,False,False,,14.319112464687073,scene-0849
0,4,7,7,19,False,False,,5.983122832468348,scene-0849
0,1,7,7,24,False,False,,9.140169321292955,scene-0849
0,3,7,11,29,False,False,,8.61070312557581,scene-0849
2,4,7,7,19,False,False,,5.072206405702464,scene-0849
2,1,7,7,24,False,False,,7.756456777197078,scene-0849
2,3,7,11,29,False,False,,7.721379168688311,scene-0849
4,1,7,7,19,False,False,,34.789404003464014,scene-0849
4,3,7,11,19,False,False,,80.20051397929758,scene-0849
1,3,7,11,24,False,False,,37.66403577356947,scene-0849
99,0,4,1,38,False,False,,3.141162407762431,scene-0850
99,1,4,1,24,False,True,13,5.707520267494031,scene-0850
99,2,4,8,23,False,False,,11.417252337851261,scene-0850
0,1,4,1,24,False,False,,14.471223012714177,scene-0850
0,2,4,8,23,False,False,,8.527623017788716,scene-0850
1,2,4,8,23,False,False,,8.18299802425438,scene-0850
99,4,8,1,24,False,True,18,7.355623223601818,scene-0851
99,5,8,1,25,False,False,,10.840876953070458,scene-0851
99,0,8,1,16,False,False,,72.13202121442733,scene-0851
99,6,8,1,23,False,False,,11.815018612210201,scene-0851
99,3,8,7,31,False,False,,62.161862138809106,scene-0851
99,1,8,8,25,False,False,,7.601016284807268,scene-0851
99,2,8,13,33,False,False,,8.39045468838604,scene-0851
4,5,8,1,24,False,False,,40.16245087864873,scene-0851
4,0,8,1,16,False,False,,56.171373182026244,scene-0851
4,6,8,1,23,False,False,,13.363487414481657,scene-0851
4,3,8,7,24,False,False,,105.90146180678053,scene-0851
4,1,8,8,24,False,False,,26.724875766636785,scene-0851
4,2,8,13,24,False,False,,75.29827807121183,scene-0851
5,0,8,1,16,False,False,,10.948643040405113,scene-0851
5,6,8,1,23,False,False,,28.031141422586657,scene-0851
5,3,8,7,25,False,False,,47.392450011681724,scene-0851
5,1,8,8,25,False,False,,5.022135743411572,scene-0851
5,2,8,13,25,False,False,,27.3529004434378,scene-0851
0,6,8,1,16,False,False,,19.00162255933511,scene-0851
0,3,8,7,16,True,True,4,6.035402401592457,scene-0851
0,1,8,8,16,False,False,,18.275150010478903,scene-0851
0,2,8,13,16,False,False,,22.467202207882963,scene-0851
6,3,8,7,23,False,False,,76.59536202589176,scene-0851
6,1,8,8,23,False,False,,47.161267401222574,scene-0851
6,2,8,13,23,False,False,,86.34883878709658,scene-0851
3,1,8,8,25,False,False,,29.055327839217494,scene-0851
3,2,8,13,31,False,False,,9.990082458094495,scene-0851
1,2,8,13,25,False,False,,39.39353092665433,scene-0851
99,1,8,1,16,False,False,,8.376569988643727,scene-0852
99,6,8,1,20,True,True,5,6.713888117865099,scene-0852
99,2,8,1,20,False,False,,38.33871988018343,scene-0852
99,4,8,1,14,False,False,,58.35095028014705,scene-0852
99,3,8,3,20,False,False,,5.677017580090582,scene-0852
99,0,8,4,20,False,False,,66.46221350622821,scene-0852
99,5,8,7,20,False,False,,56.061895463973535,scene-0852
1,6,8,1,16,False,False,,17.66206261317444,scene-0852
1,2,8,1,16,False,False,,28.430355540354665,scene-0852
1,4,8,1,14,False,False,,29.69083450965369,scene-0852
1,3,8,3,16,False,False,,19.645132859299277,scene-0852
1,0,8,4,16,False,False,,76.38374219004588,scene-0852
1,5,8,7,16,False,False,,79.37082962002698,scene-0852
6,2,8,1,20,False,False,,63.18018143226002,scene-0852
6,4,8,1,14,False,False,,70.41694955477284,scene-0852
6,3,8,3,20,False,False,,11.345097859097384,scene-0852
6,0,8,4,20,False,False,,88.79226755725674,scene-0852
6,5,8,7,20,False,False,,79.63678841792023,scene-0852
2,4,8,1,14,False,False,,5.507089463249754,scene-0852
2,3,8,3,20,False,False,,16.709295405709657,scene-0852
2,0,8,4,20,False,False,,32.96411854473885,scene-0852
2,5,8,7,20,False,False,,17.04092931409689,scene-0852
4,3,8,3,14,False,False,,17.97017276770288,scene-0852
4,0,8,4,14,False,False,,22.555808320917617,scene-0852
4,5,8,7,14,False,False,,11.056892241293756,scene-0852
3,0,8,4,20,False,False,,49.18053063737198,scene-0852
3,5,8,7,20,False,False,,51.72170322967161,scene-0852
0,5,8,7,20,False,False,,11.39714363237587,scene-0852
99,8,14,1,16,False,False,,51.462677033071,scene-0853
99,11,14,1,29,False,False,,18.6803784420129,scene-0853
99,3,14,1,38,False,False,,11.212030424323812,scene-0853
99,6,14,1,27,False,False,,28.403618542602608,scene-0853
99,7,14,1,14,False,False,,30.088997900094025,scene-0853
99,12,14,1,16,False,False,,60.28812783174086,scene-0853
99,10,14,3,23,False,False,,33.64040010791701,scene-0853
99,2,14,9,38,False,False,,9.795515146287546,scene-0853
99,9,14,16,34,False,False,,56.66216353388832,scene-0853
99,1,14,19,35,False,False,,48.40224478502688,scene-0853
99,0,14,21,38,False,False,,47.90376707412324,scene-0853
99,5,14,23,38,False,False,,34.738465754444626,scene-0853
99,4,14,24,38,False,False,,34.14323900633997,scene-0853
8,11,14,1,16,False,False,,40.03634914415395,scene-0853
8,3,14,1,16,False,False,,44.9904290204815,scene-0853
8,6,14,1,16,False,False,,42.231996905389465,scene-0853
8,7,14,1,14,False,False,,46.389582137704174,scene-0853
8,12,14,1,16,False,False,,10.869929316062983,scene-0853
8,10,14,3,16,False,False,,8.184807414243748,scene-0853
8,2,14,9,16,False,False,,41.680370175956746,scene-0853
11,3,14,1,29,False,False,,37.30508904057831,scene-0853
11,6,14,1,27,False,False,,6.2622218842151,scene-0853
11,7,14,1,14,False,False,,5.497330505236565,scene-0853
11,12,14,1,16,False,False,,51.827005169546766,scene-0853
11,10,14,3,23,False,False,,45.718098234412004,scene-0853
11,2,14,9,29,False,False,,16.557632471030857,scene-0853
11,9,14,16,29,False,False,,36.30267602139337,scene-0853
11,1,14,19,29,False,False,,31.079248277628036,scene-0853
11,0,14,21,29,False,False,,31.579995480038285,scene-0853
11,5,14,23,29,False,False,,21.102308785151582,scene-0853
11,4,14,24,29,False,False,,20.735624771944817,scene-0853
3,6,14,1,27,False,False,,48.85509232922992,scene-0853
3,7,14,1,14,False,False,,41.334483986288205,scene-0853
3,12,14,1,16,False,False,,53.63964070551856,scene-0853
3,10,14,3,23,False,False,,18.60502031177505,scene-0853
3,2,14,9,38,False,False,,3.717114674005913,scene-0853
3,9,14,16,34,False,False,,78.1674978415419,scene-0853
3,1,14,19,35,False,False,,70.8987775913205,scene-0853
3,0,14,21,38,False,False,,73.88831127657853,scene-0853
3,5,14,23,38,False,False,,62.71308874753389,scene-0853
3,4,14,24,38,False,False,,63.360412285923914,scene-0853
6,7,14,1,14,False,False,,3.5824287779896555,scene-0853
6,12,14,1,16,False,False,,55.08236418974379,scene-0853
6,10,14,3,23,False,False,,58.79487091278685,scene-0853
6,2,14,9,27,False,False,,30.205653552233056,scene-0853
6,9,14,16,27,False,False,,30.103395924744447,scene-0853
6,1,14,19,27,False,False,,22.69841344695157,scene-0853
6,0,14,21,27,False,False,,25.309333727158027,scene-0853
6,5,14,23,27,False,False,,15.019945767936663,scene-0853
6,4,14,24,27,False,False,,14.51613980100014,scene-0853
7,12,14,1,14,False,False,,59.93243872335039,scene-0853
7,10,14,3,14,False,False,,53.73399466677269,scene-0853
7,2,14,9,14,False,False,,32.85546574940099,scene-0853
12,10,14,3,16,False,False,,8.777560420262963,scene-0853
12,2,14,9,16,False,False,,52.029801427735414,scene-0853
10,2,14,9,23,False,False,,21.36925936508412,scene-0853
10,9,14,16,23,False,False,,93.18613304567391,scene-0853
10,1,14,19,23,False,False,,85.82760689198986,scene-0853
10,0,14,21,23,False,False,,88.43364794703496,scene-0853
2,9,14,16,34,False,False,,74.4480328051353,scene-0853
2,1,14,19,35,False,False,,66.61144385647252,scene-0853
2,0,14,21,38,False,False,,70.02182452759753,scene-0853
2,5,14,23,38,False,False,,59.00258391313394,scene-0853
2,4,14,24,38,False,False,,59.219652323129175,scene-0853
9,1,14,19,34,False,False,,4.832682739104306,scene-0853
9,0,14,21,34,False,False,,5.538605950967588,scene-0853
9,5,14,23,34,False,False,,15.391768142924702,scene-0853
9,4,14,24,34,False,False,,17.003549174199197,scene-0853
1,0,14,21,35,False,False,,3.222635313440011,scene-0853
1,5,14,23,35,False,False,,9.249106699911428,scene-0853
1,4,14,24,35,False,False,,12.087557383887287,scene-0853
0,5,14,23,38,False,False,,11.45227157736058,scene-0853
0,4,14,24,38,False,False,,11.589772455955956,scene-0853
5,4,14,24,38,False,False,,7.02826530898275,scene-0853
99,7,14,1,35,False,False,,3.15855212869426,scene-0854
99,6,14,1,35,False,False,,20.07809933649642,scene-0854
99,5,14,1,20,False,False,,4.5182427355721035,scene-0854
99,2,14,1,19,False,False,,12.147686992780304,scene-0854
99,4,14,1,35,False,False,,9.604716499164443,scene-0854
99,0,14,1,16,False,False,,35.554178847427785,scene-0854
99,11,14,1,35,False,False,,30.162674843298777,scene-0854
99,12,14,1,35,False,False,,45.2610945320691,scene-0854
99,9,14,2,15,False,False,,28.944557637501717,scene-0854
99,1,14,5,35,False,False,,21.501213782793773,scene-0854
99,3,14,8,28,False,False,,8.330413229065911,scene-0854
99,10,14,15,35,False,False,,52.312245907986785,scene-0854
99,8,14,17,30,False,False,,11.702335143205671,scene-0854
7,6,14,1,35,False,False,,42.2447482476356,scene-0854
7,5,14,1,20,False,False,,51.79275168107196,scene-0854
7,2,14,1,19,False,False,,59.754360358345664,scene-0854
7,4,14,1,35,False,False,,12.739967300701135,scene-0854
7,0,14,1,16,False,False,,16.229790506181104,scene-0854
7,11,14,1,35,False,False,,32.67832518238376,scene-0854
7,12,14,1,35,False,False,,55.448220784014914,scene-0854
7,9,14,2,15,False,False,,76.93324203865984,scene-0854
7,1,14,5,35,False,False,,16.446874531208273,scene-0854
7,3,14,8,28,False,False,,5.305162317911055,scene-0854
7,10,14,15,35,False,False,,36.76876414806292,scene-0854
7,8,14,17,30,False,False,,8.53591080261125,scene-0854
6,5,14,1,20,False,False,,13.042434592566782,scene-0854
6,2,14,1,19,False,False,,4.908376280268739,scene-0854
6,4,14,1,35,False,False,,10.17522596795474,scene-0854
6,0,14,1,16,False,False,,55.88237680539717,scene-0854
6,11,14,1,35,False,False,,6.77627221906925,scene-0854
6,12,14,1,35,True,True,7,3.632330349746373,scene-0854
6,9,14,2,15,False,False,,7.514626352378114,scene-0854
6,1,14,5,35,False,False,,65.34898496984098,scene-0854
6,3,14,8,28,False,False,,11.631542527142178,scene-0854
6,10,14,15,35,False,False,,104.0944716201072,scene-0854
6,8,14,17,30,False,False,,11.444587079100225,scene-0854
5,2,14,1,19,False,False,,7.991025981979345,scene-0854
5,4,14,1,20,False,False,,3.8566021475024757,scene-0854
5,0,14,1,16,False,False,,37.07820616993337,scene-0854
5,11,14,1,20,False,False,,6.5821943098749385,scene-0854
5,12,14,1,20,False,False,,14.487954118614185,scene-0854
5,9,14,2,15,False,False,,25.312838780526103,scene-0854
5,1,14,5,20,False,False,,73.45186486722312,scene-0854
5,3,14,8,20,False,False,,11.875738776748168,scene-0854
5,10,14,15,20,False,False,,81.69273039031448,scene-0854
5,8,14,17,20,False,False,,14.235156003215057,scene-0854
2,4,14,1,19,False,False,,4.056894714082484,scene-0854
2,0,14,1,16,False,False,,47.34090405414725,scene-0854
2,11,14,1,19,False,False,,6.743765096187948,scene-0854
2,12,14,1,19,False,False,,6.552142435731145,scene-0854
2,9,14,2,15,False,False,,16.464602676110978,scene-0854
2,1,14,5,19,False,False,,86.08176261003764,scene-0854
2,3,14,8,19,False,False,,11.960595804388026,scene-0854
2,10,14,15,19,False,False,,94.33195019592156,scene-0854
2,8,14,17,19,False,False,,12.845000741138426,scene-0854
4,0,14,1,16,False,False,,47.422363773479134,scene-0854
4,11,14,1,35,False,False,,19.024258832022603,scene-0854
4,12,14,1,35,False,False,,32.654510548913166,scene-0854
4,9,14,2,15,False,False,,18.425530133730845,scene-0854
4,1,14,5,35,False,False,,40.413967887211655,scene-0854
4,3,14,8,28,False,False,,8.063911659834615,scene-0854
4,10,14,15,35,False,False,,63.1220853087786,scene-0854
4,8,14,17,30,False,False,,11.565920450919858,scene-0854
0,11,14,1,16,False,False,,73.10077051938615,scene-0854
0,12,14,1,16,False,False,,85.86424224241634,scene-0854
0,9,14,2,15,False,False,,62.691840918378986,scene-0854
0,1,14,5,16,False,False,,23.90731603699279,scene-0854
0,3,14,8,16,False,False,,61.490890464132335,scene-0854
11,12,14,1,35,False,False,,13.071910719967489,scene-0854
11,9,14,2,15,False,False,,7.053477925414745,scene-0854
11,1,14,5,35,False,False,,57.66569987508586,scene-0854
11,3,14,8,28,False,True,20,5.134614399191755,scene-0854
11,10,14,15,35,False,False,,86.74000171113856,scene-0854
11,8,14,17,30,False,False,,7.999081379854443,scene-0854
12,9,14,2,15,False,False,,4.5987479323200295,scene-0854
12,1,14,5,35,False,False,,74.35275985727277,scene-0854
12,3,14,8,28,False,False,,6.748279194345192,scene-0854
12,10,14,15,35,False,False,,102.89151092914013,scene-0854
12,8,14,17,30,False,True,21,7.264489680566994,scene-0854
9,1,14,5,15,False,False,,107.43072176372941,scene-0854
9,3,14,8,15,False,False,,11.179784177446045,scene-0854
1,3,14,8,28,False,False,,5.039838075094929,scene-0854
1,10,14,15,35,False,False,,27.097415614506595,scene-0854
1,8,14,17,30,False,False,,7.537963570912323,scene-0854
3,10,14,15,28,False,False,,28.46206406916842,scene-0854
3,8,14,17,28,False,False,,32.17542795062346,scene-0854
10,8,14,17,30,False,False,,38.23684004919163,scene-0854
99,3,17,1,12,False,False,,61.004389318046194,scene-0855
99,9,17,1,38,False,False,,9.39845181382406,scene-0855
99,12,17,1,38,False,False,,12.920807946515122,scene-0855
99,5,17,1,38,False,False,,9.700080904703114,scene-0855
